150           24              18              6               6             162

1	1	2	0	1200	400	600	30
2	1	2	0	1200	400	600	30
3	1	3	0	1200	400	600	30
4	2	1	0	1200	400	600	30
5	2	2	0	1200	400	600	30
6	2	3	0	1200	400	600	30
7	3	2	0	1200	400	600	30
8	3	2	0	1200	400	600	30
9	3	3	0	1200	400	600	30
10	4	2	0	1200	400	600	30
11	4	2	0	1200	400	600	30
12	4	3	0	1200	400	600	30
13	5	1	0	1200	400	600	30
14	5	2	0	1200	400	600	30
15	5	3	0	1200	400	600	30
16	6	1	0	1200	400	600	30
17	6	2	0	1200	400	600	30
18	6	3	0	1200	400	600	30
19	0	5	0	1200	400	600	30
20	0	5	0	1200	400	600	30
21	0	5	0	1200	400	600	30
22	0	5	0	1200	400	600	30
23	0	5	0	1200	400	600	30
24	0	5	0	1200	400	600	30


1              50 	60        1              
2              50 	60        1             
3             130 	 0         2              
4             130	 0         2             
5              50            -60       3              
6              50            -60       3             
7             -50          -60         4              
8             -50          -60         4             
9            -130            0         5              
10          -130            0         5             
11           -50           60         6              
12           -50           60         6             


1	40.68 	88.09 	1	2	829.52 	882.63 	54.51 
2	56.81 	72.57 	1	3	568.81 	635.72 	55.01 
3	63.24 	88.97 	1	5	362.01 	418.69 	48.62 
4	59.53 	54.46 	1	3	433.73 	496.35 	53.48 
5	42.36 	44.42 	1	2	469.32 	516.14 	48.06 
6	56.21 	49.50 	1	2	667.53 	715.91 	57.17 
7	53.50 	52.96 	1	3	910.20 	963.80 	64.21 
8	62.74 	71.41 	1	1	872.27 	930.22 	57.83 
9	20.48 	41.75 	1	1	497.15 	563.10 	45.77 
10	33.53 	79.83 	1	4	954.22 	1016.21 	58.66 
11	69.57 	79.26 	1	4	589.90 	647.99 	49.11 
12	29.69 	31.87 	1	5	849.85 	910.72 	50.92 
13	57.81 	72.13 	1	2	599.34 	652.81 	61.02 
14	21.26 	30.42 	1	1	952.72 	1012.45 	46.98 
15	66.68 	66.09 	1	3	1171.55 	1226.26 	55.70 
16	41.84 	69.51 	1	4	849.92 	887.99 	54.12 
17	21.21 	49.27 	1	1	759.78 	810.42 	49.63 
18	43.59 	40.38 	1	1	125.88 	168.89 	48.71 
19	43.78 	87.31 	1	4	727.52 	783.19 	60.00 
20	54.07 	49.34 	1	3	477.87 	529.31 	61.76 
21	72.04 	48.95 	1	2	1168.35 	1219.36 	59.08 
22	33.55 	31.34 	1	2	653.12 	713.30 	51.36 
23	68.14 	56.63 	1	1	810.63 	863.42 	46.66 
24	63.25 	65.02 	1	3	1108.32 	1158.47 	49.76 
25	79.97 	33.47 	1	1	965.63 	1013.43 	49.47 
26	115.43 	-20.51 	2	4	910.04 	963.56 	55.48 
27	117.44 	-16.45 	2	4	293.33 	351.76 	61.61 
28	152.50 	22.44 	2	4	291.09 	347.83 	63.43 
29	129.13 	29.98 	2	3	681.53 	734.39 	53.71 
30	143.22 	-27.40 	2	2	206.84 	257.07 	56.00 
31	150.07 	28.68 	2	3	443.66 	494.77 	53.31 
32	146.14 	-15.22 	2	1	176.82 	229.28 	46.65 
33	109.56 	-14.38 	2	1	351.14 	413.04 	45.80 
34	130.18 	-22.85 	2	3	535.83 	592.07 	64.96 
