300           48              36              12               6             312


1	1	1	0	1200	400	600	30
2	1	1	0	1200	400	600	30
3	1	2	0	1200	400	600	30
4	1	2	0	1200	400	600	30
5	1	3	0	1200	400	600	30
6	1	3	0	1200	400	600	30
7	2	1	0	1200	400	600	30
8	2	1	0	1200	400	600	30
9	2	2	0	1200	400	600	30
10	2	2	0	1200	400	600	30
11	2	3	0	1200	400	600	30
12	2	3	0	1200	400	600	30
13	3	1	0	1200	400	600	30
14	3	1	0	1200	400	600	30
15	3	2	0	1200	400	600	30
16	3	2	0	1200	400	600	30
17	3	3	0	1200	400	600	30
18	3	3	0	1200	400	600	30
19	4	1	0	1200	400	600	30
20	4	1	0	1200	400	600	30
21	4	2	0	1200	400	600	30
22	4	2	0	1200	400	600	30
23	4	3	0	1200	400	600	30
24	4	3	0	1200	400	600	30
25	5	1	0	1200	400	600	30
26	5	1	0	1200	400	600	30
27	5	2	0	1200	400	600	30
28	5	2	0	1200	400	600	30
29	5	3	0	1200	400	600	30
30	5	3	0	1200	400	600	30
31	6	1	0	1200	400	600	30
32	6	1	0	1200	400	600	30
33	6	2	0	1200	400	600	30
34	6	2	0	1200	400	600	30
35	6	3	0	1200	400	600	30
36	6	3	0	1200	400	600	30
37	0	5	0	1200	400	600	30
38	0	5	0	1200	400	600	30
39	0	5	0	1200	400	600	30
40	0	5	0	1200	400	600	30
41	0	5	0	1200	400	600	30
42	0	5	0	1200	400	600	30
43	0	5	0	1200	400	600	30
44	0	5	0	1200	400	600	30
45	0	5	0	1200	400	600	30
46	0	5	0	1200	400	600	30
47	0	5	0	1200	400	600	30
48	0	5	0	1200	400	600	30


1              0.38 	-10.01         1              
2              0.38 	-10.01         1             
3              0.52 	9.27           2              
4              0.52 	9.27           2             
5              -16.04 	0.19           3              
6              -16.04 	0.19           3             
7             -0.06 	27.73          4              
8             -0.06 	27.73          4             
9            -15.42 	18.88          5              
10          -15.42 	18.88          5             
11           0.67 	46.53          6              
12           0.67 	46.53          6             


1	-3.81 	-11.58 	1	4	422.70 	477.79 	50.74 
2	-1.67 	-8.91 	1	1	979.77 	1042.83 	45.65 
3	-3.41 	-7.52 	1	2	708.02 	768.21 	55.51 
4	1.51 	-7.50 	1	5	351.47 	398.70 	51.52 
5	5.08 	-9.02 	1	2	556.41 	604.03 	57.85 
6	1.66 	-10.50 	1	3	98.78 	157.72 	58.60 
7	-0.42 	-10.26 	1	4	441.99 	494.64 	57.47 
8	-1.18 	-10.08 	1	1	1075.19 	1128.31 	63.21 
9	3.69 	-9.20 	1	1	710.30 	774.59 	55.09 
10	-2.61 	-9.21 	1	1	1018.59 	1071.56 	64.17 
11	-3.03 	-11.78 	1	4	791.08 	840.89 	58.17 
12	1.66 	-14.56 	1	3	57.36 	105.68 	57.60 
13	3.65 	-10.03 	1	2	900.10 	948.01 	63.97 
14	-3.15 	-6.42 	1	4	662.96 	713.21 	49.26 
15	3.42 	-10.35 	1	3	159.52 	204.85 	63.26 
16	-1.38 	-11.06 	1	3	95.01 	143.68 	57.33 
17	1.19 	-13.88 	1	4	902.81 	957.46 	61.05 
18	0.21 	-7.83 	1	2	333.55 	373.61 	59.03 
19	4.49 	-9.42 	1	4	1126.61 	1183.88 	59.76 
20	-2.40 	-13.24 	1	3	305.96 	358.88 	58.00 
21	0.28 	-12.39 	1	1	1110.96 	1171.04 	52.26 
22	0.96 	-12.61 	1	1	1109.50 	1161.99 	61.59 
23	-1.43 	-7.65 	1	1	1038.55 	1097.78 	60.09 
24	-4.31 	-6.02 	1	2	101.81 	164.28 	45.77 
25	2.07 	-10.70 	1	1	228.72 	281.44 	54.96 
26	0.69 	-8.91 	1	4	53.19 	111.02 	48.38 
27	4.10 	-8.53 	1	2	108.38 	170.00 	59.87 
28	0.26 	-10.30 	1	1	1095.48 	1143.89 	62.55 
29	4.09 	-14.07 	1	1	423.76 	475.81 	45.22 
30	-0.81 	-9.78 	1	1	1028.64 	1081.26 	64.45 
31	-2.12 	-10.03 	1	1	681.08 	737.53 	49.92 
32	4.91 	-7.70 	1	5	30.57 	87.13 	58.82 
33	3.51 	-8.57 	1	2	589.04 	644.03 	50.11 
34	-0.50 	-10.78 	1	3	564.38 	620.23 	58.64 
35	0.98 	-7.75 	1	4	837.11 	898.75 	56.60 
36	1.48 	-8.16 	1	2	540.04 	602.04 	62.84 
37	0.56 	-8.27 	1	1	434.62 	496.38 	46.76 
38	-4.55 	-14.66 	1	2	1086.50 	1131.57 	62.46 
39	3.42 	-11.73 	1	1	70.03 	127.96 	57.16 
40	0.93 	-10.53 	1	4	140.68 	195.28 	59.41 
41	4.07 	-7.92 	1	2	366.44 	408.80 	57.54 
42	0.43 	-7.74 	1	2	624.69 	682.39 	51.61 
43	-5.79 	-13.45 	1	3	679.64 	735.28 	54.77 
44	4.89 	-10.97 	1	3	979.11 	1036.61 	57.89 
45	-1.88 	-7.79 	1	3	664.52 	715.17 	54.66 
46	-0.09 	-10.52 	1	3	612.99 	653.05 	48.82 
47	-1.42 	-13.94 	1	2	712.31 	763.08 	60.68 
48	1.47 	-11.41 	1	3	1093.60 	1148.70 	54.42 
49	1.85 	-6.85 	1	5	920.36 	972.25 	56.92 
50	-2.38 	-8.51 	1	3	546.04 	602.19 	54.12 
51	-0.30 	6.75 	2	1	797.54 	843.73 	58.46 
52	1.63 	11.74 	2	1	259.64 	310.01 	52.35 
53	-0.19 	10.19 	2	3	770.08 	831.18 	57.72 
54	2.77 	8.97 	2	4	567.69 	622.96 	46.09 
55	2.09 	12.35 	2	4	919.04 	972.86 	52.97 
