150           24              18              6               6             162

1	1	2	0	1200	400	600	30
2	1	2	0	1200	400	600	30
3	1	3	0	1200	400	600	30
4	2	1	0	1200	400	600	30
5	2	2	0	1200	400	600	30
6	2	3	0	1200	400	600	30
7	3	2	0	1200	400	600	30
8	3	2	0	1200	400	600	30
9	3	3	0	1200	400	600	30
10	4	2	0	1200	400	600	30
11	4	2	0	1200	400	600	30
12	4	3	0	1200	400	600	30
13	5	1	0	1200	400	600	30
14	5	2	0	1200	400	600	30
15	5	3	0	1200	400	600	30
16	6	1	0	1200	400	600	30
17	6	2	0	1200	400	600	30
18	6	3	0	1200	400	600	30
19	0	5	0	1200	400	600	30
20	0	5	0	1200	400	600	30
21	0	5	0	1200	400	600	30
22	0	5	0	1200	400	600	30
23	0	5	0	1200	400	600	30
24	0	5	0	1200	400	600	30


1              -7.03 	-5.71         1             
2              -7.03 	-5.71         1             
3              7.86 	5.25          2              
4              7.86 	5.25          2             
5              -8.85 	12.72        3              
6              -8.85 	12.72        3             
7             21.26 	16.29          4              
8             21.26 	16.29          4             
9             5.33 	23.29          5              
10           5.33 	23.29          5             
11           36.19 	27.18          6              
12           36.19 	27.18          6             


1	-8.15 	-4.36 	1	4	956.45 	984.94 	47.58 
2	-2.65 	-4.65 	1	2	367.96 	398.74 	60.98 
3	-8.15 	-6.28 	1	3	344.84 	376.18 	50.82 
4	-1.61 	-4.60 	1	5	1091.24 	1111.66 	55.48 
5	-12.21 	-7.94 	1	5	557.34 	586.22 	48.49 
6	-5.93 	-6.38 	1	1	340.61 	366.93 	46.19 
7	-4.10 	-5.81 	1	1	1053.90 	1078.72 	54.93 
8	-4.15 	-5.99 	1	3	582.62 	609.95 	57.21 
9	-7.80 	-7.65 	1	1	128.25 	152.33 	63.20 
10	-4.25 	2.25 	1	1	448.29 	477.16 	63.90 
11	-4.67 	-6.98 	1	2	571.44 	588.42 	56.16 
12	-8.34 	-8.45 	1	4	993.17 	1015.97 	55.74 
13	-7.97 	-5.34 	1	3	1112.04 	1134.51 	59.07 
14	-9.01 	-3.85 	1	1	548.91 	575.78 	60.64 
15	-5.15 	-5.68 	1	3	883.21 	902.12 	56.21 
16	-7.05 	0.47 	1	1	1162.86 	1191.52 	51.28 
17	-7.50 	-3.16 	1	3	80.12 	99.64 	54.42 
18	-4.07 	-8.30 	1	2	628.45 	662.18 	50.71 
19	-7.56 	-5.93 	1	2	135.35 	159.61 	48.33 
20	-13.37 	-7.89 	1	2	893.85 	923.78 	54.70 
21	-7.77 	-9.49 	1	1	661.73 	690.46 	58.60 
22	-7.68 	-10.95 	1	4	1006.54 	1029.09 	52.15 
23	-8.17 	-6.07 	1	3	63.89 	97.27 	56.97 
24	-10.85 	-5.04 	1	4	356.03 	389.28 	64.76 
25	-7.68 	-4.79 	1	2	834.15 	862.00 	59.16 
26	5.97 	4.39 	2	1	1141.87 	1166.46 	45.78 
27	3.55 	9.57 	2	1	849.19 	882.24 	48.48 
28	10.58 	9.06 	2	3	1015.35 	1047.56 	51.73 
29	11.42 	2.55 	2	2	1088.46 	1108.20 	62.49 
30	7.91 	6.64 	2	3	887.68 	920.77 	53.25 
