150           24              18              6               6             162

1	1	2	0	1200	400	600	30
2	1	2	0	1200	400	600	30
3	1	3	0	1200	400	600	30
4	2	1	0	1200	400	600	30
5	2	2	0	1200	400	600	30
6	2	3	0	1200	400	600	30
7	3	2	0	1200	400	600	30
8	3	2	0	1200	400	600	30
9	3	3	0	1200	400	600	30
10	4	2	0	1200	400	600	30
11	4	2	0	1200	400	600	30
12	4	3	0	1200	400	600	30
13	5	1	0	1200	400	600	30
14	5	2	0	1200	400	600	30
15	5	3	0	1200	400	600	30
16	6	1	0	1200	400	600	30
17	6	2	0	1200	400	600	30
18	6	3	0	1200	400	600	30
19	0	5	0	1200	400	600	30
20	0	5	0	1200	400	600	30
21	0	5	0	1200	400	600	30
22	0	5	0	1200	400	600	30
23	0	5	0	1200	400	600	30
24	0	5	0	1200	400	600	30


1              50 	60        1              
2              50 	60        1             
3             130 	 0         2              
4             130	 0         2             
5              50            -60       3              
6              50            -60       3             
7             -50          -60         4              
8             -50          -60         4             
9            -130            0         5              
10          -130            0         5             
11           -50           60         6              
12           -50           60         6             


1	28.17 	64.01 	1	5	1056.69 	1084.75 	50.93 
2	46.77 	65.21 	1	5	126.18 	138.91 	48.25 
3	40.09 	68.20 	1	3	448.34 	474.06 	53.74 
4	55.16 	33.60 	1	2	974.98 	993.84 	63.77 
5	79.94 	84.80 	1	2	864.06 	888.09 	54.31 
6	68.31 	82.10 	1	4	62.50 	82.46 	50.90 
7	72.03 	64.41 	1	3	694.32 	716.49 	51.79 
8	51.69 	77.64 	1	4	1173.00 	1202.40 	58.51 
9	42.64 	66.46 	1	1	854.18 	878.50 	61.34 
10	54.66 	60.31 	1	1	360.23 	388.48 	50.46 
11	45.78 	42.11 	1	3	185.78 	209.20 	53.25 
12	66.16 	72.28 	1	1	858.16 	881.52 	45.26 
13	45.58 	72.74 	1	4	998.51 	1044.41 	61.90 
14	72.91 	78.35 	1	4	275.10 	301.28 	57.80 
15	77.30 	41.44 	1	3	1168.10 	1182.70 	58.06 
16	43.61 	36.89 	1	1	910.47 	939.70 	58.69 
17	65.15 	70.28 	1	1	757.75 	787.17 	50.03 
18	37.86 	46.54 	1	2	1005.67 	1037.77 	48.17 
19	56.06 	70.09 	1	3	247.09 	266.81 	46.57 
20	24.34 	41.09 	1	2	332.91 	351.58 	61.10 
21	58.63 	64.35 	1	2	454.46 	472.04 	47.32 
22	64.62 	46.56 	1	2	111.37 	136.38 	53.14 
23	33.27 	78.78 	1	3	146.99 	167.16 	51.19 
24	64.83 	48.04 	1	1	388.67 	405.07 	64.01 
25	77.15 	88.70 	1	1	874.86 	894.92 	51.67 
26	106.58 	17.05 	2	2	343.17 	359.87 	53.26 
27	128.78 	-26.88 	2	2	1041.92 	1066.69 	54.66 
28	123.63 	-8.79 	2	1	911.23 	944.57 	46.08 
29	100.00 	20.64 	2	4	544.94 	564.07 	52.12 
30	145.45 	-4.23 	2	1	254.28 	266.89 	64.33 
31	132.92 	-6.04 	2	3	609.25 	638.93 	53.49 
32	150.51 	1.84 	2	3	956.16 	981.36 	54.43 
33	118.75 	-3.41 	2	3	576.76 	596.25 	51.11 
34	115.54 	3.16 	2	1	651.72 	679.22 	59.93 
