100          16            12              4                4             108


1	1	2	0	1200	400	600	30
2	1	2	0	1200	400	600	30
3	1	3	0	1200	400	600	30
4	2	2	0	1200	400	600	30
5	2	2	0	1200	400	600	30
6	2	3	0	1200	400	600	30
7	3	1	0	1200	400	600	30
8	3	2	0	1200	400	600	30
9	3	3	0	1200	400	600	30
10	4	2	0	1200	400	600	30
11	4	2	0	1200	400	600	30
12	4	3	0	1200	400	600	30
13	0	5	0	1200	400	600	30
14	0	5	0	1200	400	600	30
15	0	5	0	1200	400	600	30
16	0	5	0	1200	400	600	30


1             -8.29 	-3.17         1              
2             -8.29 	-3.17         1             
3              8.50 	3.19          2              
4              8.50 	3.19          2             
5              -4.28 	14.16         3              
6              -4.28 	14.16         3             
7              24.82 	7.38         4              
8              24.82 	7.38         4             

1	-9.00 	-4.42 	1	5	284.55 	333.91 	60.24 
2	-9.66 	-6.22 	1	3	610.47 	666.57 	48.65 
3	-8.37 	-4.39 	1	1	892.97 	949.60 	54.92 
4	-10.52 	-2.59 	1	1	845.69 	902.81 	58.75 
5	-4.74 	1.04 	1	3	570.55 	632.62 	56.78 
6	-9.18 	-4.72 	1	3	391.94 	441.54 	62.10 
7	-9.64 	-1.34 	1	3	271.31 	331.65 	51.10 
8	-7.58 	-4.90 	1	2	132.95 	182.98 	49.63 
9	-6.64 	-1.87 	1	1	651.85 	701.18 	61.26 
10	-5.81 	-2.86 	1	3	985.96 	1041.76 	51.20 
11	-11.60 	-4.81 	1	2	210.88 	258.19 	50.09 
12	-5.92 	1.25 	1	5	382.18 	434.13 	53.80 
13	-8.03 	-2.15 	1	5	637.31 	684.86 	61.30 
14	-8.04 	-2.92 	1	3	631.55 	682.24 	61.72 
15	-9.70 	-5.58 	1	1	1171.40 	1227.24 	63.22 
16	-6.02 	-3.40 	1	2	928.68 	987.30 	62.45 
17	-6.72 	-3.27 	1	4	130.50 	187.77 	45.34 
18	-10.23 	-1.93 	1	4	544.32 	591.47 	60.87 
19	-8.61 	-1.82 	1	1	354.11 	418.32 	60.23 
20	-7.98 	-3.81 	1	4	492.50 	536.98 	49.59 
21	-8.55 	-3.81 	1	2	755.26 	824.23 	47.41 
22	-9.86 	-5.46 	1	4	750.96 	786.65 	61.97 
23	-6.63 	-3.61 	1	2	710.27 	763.41 	57.43 
24	-9.10 	-4.89 	1	1	322.36 	369.78 	46.61 
25	-9.01 	-0.80 	1	2	783.15 	838.02 	55.73 
26	8.16 	0.57 	2	2	645.60 	698.25 	61.86 
27	8.37 	5.65 	2	3	827.91 	894.40 	50.69 
28	11.79 	7.41 	2	1	1000.58 	1057.72 	63.95 
29	4.66 	0.48 	2	1	558.90 	604.70 	58.81 
30	4.79 	4.86 	2	4	414.90 	468.86 	62.73 
31	6.18 	5.11 	2	2	884.01 	933.89 	54.44 
32	10.94 	2.74 	2	3	321.63 	372.29 	53.57 
33	7.51 	0.10 	2	2	195.13 	250.26 	48.38 
34	8.05 	3.26 	2	5	310.74 	360.39 	53.46 
35	7.80 	1.73 	2	2	309.05 	360.92 	51.41 
36	10.29 	2.58 	2	3	803.85 	863.50 	45.56 
37	8.88 	5.56 	2	3	1118.96 	1169.42 	54.99 
