200           32              24              8                4             208

1	1	1	0	1200	400	600	30
2	1	1	0	1200	400	600	30
3	1	2	0	1200	400	600	30
4	1	2	0	1200	400	600	30
5	1	3	0	1200	400	600	30
6	1	3	0	1200	400	600	30
7	2	1	0	1200	400	600	30
8	2	1	0	1200	400	600	30
9	2	2	0	1200	400	600	30
10	2	2	0	1200	400	600	30
11	2	3	0	1200	400	600	30
12	2	3	0	1200	400	600	30
13	3	1	0	1200	400	600	30
14	3	1	0	1200	400	600	30
15	3	2	0	1200	400	600	30
16	3	2	0	1200	400	600	30
17	3	3	0	1200	400	600	30
18	3	3	0	1200	400	600	30
19	4	1	0	1200	400	600	30
20	4	1	0	1200	400	600	30
21	4	2	0	1200	400	600	30
22	4	2	0	1200	400	600	30
23	4	3	0	1200	400	600	30
24	4	3	0	1200	400	600	30
25	0	5	0	1200	400	600	30
26	0	5	0	1200	400	600	30
27	0	5	0	1200	400	600	30
28	0	5	0	1200	400	600	30
29	0	5	0	1200	400	600	30
30	0	5	0	1200	400	600	30
31	0	5	0	1200	400	600	30
32	0	5	0	1200	400	600	30


1              0 	75        1              
2              0 	75        1             
3              75 	  0        2              
4              75 	  0        2             
5               0            -75        3              
6               0            -75        3             
7              -75             0        4              
8              -75             0        4             


1	-6.88 	51.99 	1	3	1002.69 	1057.17 	55.98 
2	30.02 	70.12 	1	3	189.82 	245.99 	55.89 
3	-24.06 	63.97 	1	3	107.29 	159.85 	52.37 
4	-10.58 	81.99 	1	3	674.31 	724.12 	54.07 
5	-18.50 	91.51 	1	5	893.15 	945.25 	52.65 
6	17.43 	68.58 	1	5	1111.42 	1161.16 	61.38 
7	5.71 	88.36 	1	5	800.63 	863.83 	59.32 
8	32.72 	105.15 	1	5	860.12 	923.54 	55.49 
9	-25.82 	40.16 	1	3	46.24 	99.61 	52.09 
10	-22.11 	51.26 	1	4	420.04 	469.69 	51.25 
11	19.52 	103.73 	1	1	657.41 	713.59 	49.79 
12	-7.26 	58.50 	1	2	562.65 	621.83 	64.49 
13	2.30 	46.33 	1	4	797.70 	851.40 	61.64 
14	-31.85 	102.04 	1	2	363.44 	420.32 	60.43 
15	-6.05 	69.75 	1	2	719.81 	756.89 	48.75 
16	11.10 	68.27 	1	2	289.85 	343.35 	47.00 
17	-15.79 	47.12 	1	2	275.80 	316.41 	58.40 
18	-14.76 	67.47 	1	3	596.50 	647.95 	63.16 
19	31.73 	72.19 	1	3	254.13 	305.55 	54.96 
20	18.29 	48.30 	1	2	550.94 	604.33 	52.31 
21	-34.69 	104.18 	1	5	1163.77 	1211.21 	63.73 
22	1.31 	48.13 	1	4	966.76 	1023.34 	56.96 
23	30.02 	78.04 	1	5	174.62 	232.06 	55.40 
24	29.65 	40.13 	1	1	349.17 	418.49 	49.45 
25	-7.08 	80.75 	1	5	500.33 	563.90 	61.29 
26	4.71 	93.45 	1	3	329.67 	385.30 	62.92 
27	-23.38 	58.59 	1	3	922.97 	980.04 	62.57 
28	-5.72 	81.88 	1	1	1097.57 	1154.37 	48.33 
29	16.11 	88.50 	1	1	203.50 	256.68 	63.99 
30	32.00 	88.31 	1	3	1121.14 	1162.08 	55.46 
31	23.25 	81.89 	1	5	331.30 	381.35 	54.53 
32	-3.42 	73.20 	1	1	1066.44 	1118.72 	48.71 
33	-13.01 	45.33 	1	2	694.85 	741.40 	50.61 
34	4.06 	46.25 	1	2	823.86 	872.05 	63.00 
35	27.26 	42.87 	1	2	944.11 	1002.59 	48.91 
36	7.74 	52.92 	1	1	73.24 	121.78 	56.53 
37	-32.85 	45.14 	1	2	1084.41 	1129.80 	48.69 
38	-29.85 	70.45 	1	3	710.21 	763.22 	56.97 
39	-0.69 	84.85 	1	1	165.62 	224.26 	58.98 
40	-7.23 	88.25 	1	1	242.88 	296.53 	52.57 
41	-8.32 	99.48 	1	1	223.42 	278.49 	62.74 
42	30.77 	70.38 	1	3	403.75 	455.36 	56.15 
43	-10.97 	44.34 	1	1	808.49 	862.92 	47.22 
44	-28.56 	105.25 	1	4	862.67 	920.48 	64.34 
45	21.82 	66.73 	1	1	68.50 	110.02 	59.34 
46	-18.01 	63.56 	1	2	125.51 	177.99 	54.57 
47	-1.35 	71.73 	1	4	221.79 	279.43 	53.47 
48	-8.37 	102.16 	1	2	219.35 	278.14 	47.07 
49	-9.04 	89.96 	1	4	873.47 	931.29 	60.52 
50	-3.48 	62.10 	1	1	835.39 	893.35 	63.91 
51	66.05 	-14.35 	2	5	628.74 	679.86 	50.18 
52	109.57 	-14.54 	2	5	659.70 	719.73 	56.34 
53	71.83 	-33.07 	2	5	1015.13 	1070.48 	56.11 
54	101.03 	9.80 	2	1	136.50 	198.89 	45.25 
55	96.50 	-0.31 	2	2	530.06 	592.54 	46.17 
56	46.79 	10.75 	2	1	688.41 	735.27 	51.26 
57	108.52 	1.45 	2	5	178.60 	232.74 	62.73 
58	64.57 	-12.59 	2	3	985.97 	1032.85 	57.65 
59	81.67 	-30.95 	2	3	1032.66 	1085.26 	46.79 
60	92.61 	-20.53 	2	2	936.28 	993.64 	63.45 
61	59.23 	24.81 	2	1	1079.07 	1141.23 	61.72 
62	50.11 	6.26 	2	2	306.97 	364.96 	60.69 
63	49.36 	1.10 	2	3	1064.38 	1131.08 	48.87 
64	87.17 	31.13 	2	2	1108.82 	1155.18 	56.15 
65	77.49 	4.05 	2	4	1120.11 	1174.94 	50.10 
66	57.04 	9.82 	2	5	984.34 	1045.43 	58.16 
67	44.17 	33.92 	2	3	732.12 	775.02 	55.50 
68	58.54 	-32.83 	2	3	840.76 	900.16 	54.86 
